/docker-entrypoint.sh: /docker-entrypoint.d/ is not empty, will attempt to perform configuration
/docker-entrypoint.sh: Looking for shell scripts in /docker-entrypoint.d/
/docker-entrypoint.sh: Launching /docker-entrypoint.d/10-listen-on-ipv6-by-default.sh
10-listen-on-ipv6-by-default.sh: info: Getting the checksum of /etc/nginx/conf.d/default.conf
10-listen-on-ipv6-by-default.sh: info: Enabled listen on IPv6 in /etc/nginx/conf.d/default.conf
/docker-entrypoint.sh: Sourcing /docker-entrypoint.d/15-local-resolvers.envsh
/docker-entrypoint.sh: Launching /docker-entrypoint.d/20-envsubst-on-templates.sh
/docker-entrypoint.sh: Launching /docker-entrypoint.d/30-tune-worker-processes.sh
/docker-entrypoint.sh: Configuration complete; ready for start up
62.4.40.137 - - [11/Jun/2025:11:11:22 +0000] "GET /api/positions/search-candidate?from_fen=rnbqkbnr%2Fpppppppp%2F8%2F8%2F4P3%2F8%2FPPPP1PPP%2FRNBQKBNR+b+KQkq+-+0+1&to_fen=rnbqkbnr%2Fppp1pppp%2F3p4%2F8%2F4P3%2F8%2FPPPP1PPP%2FRNBQKBNR+w+KQkq+-+0+2&repertoire_id=13&opening_id=22 HTTP/1.1" 200 2 "https://chesso.org/repertoire/13/opening/22" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
62.4.40.137 - - [11/Jun/2025:11:11:22 +0000] "GET /api/positions/search-candidate?from_fen=rnbqkbnr%2Fppp1pppp%2F3p4%2F8%2F4P3%2F8%2FPPPP1PPP%2FRNBQKBNR+w+KQkq+-+0+2&to_fen=rnbqkbnr%2Fppp1pppp%2F3p4%2F8%2F3PP3%2F8%2FPPP2PPP%2FRNBQKBNR+b+KQkq+-+0+2&repertoire_id=13&opening_id=22 HTTP/1.1" 200 2 "https://chesso.org/repertoire/13/opening/22" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
62.4.40.137 - - [11/Jun/2025:11:11:24 +0000] "GET /api/positions/search-candidate?from_fen=rnbqkbnr%2Fppp1pppp%2F3p4%2F8%2F3PP3%2F8%2FPPP2PPP%2FRNBQKBNR+b+KQkq+-+0+2&to_fen=rnbqkb1r%2Fppp1pppp%2F3p1n2%2F8%2F3PP3%2F8%2FPPP2PPP%2FRNBQKBNR+w+KQkq+-+1+3&repertoire_id=13&opening_id=22 HTTP/1.1" 200 2 "https://chesso.org/repertoire/13/opening/22" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
62.4.40.137 - - [11/Jun/2025:11:11:24 +0000] "GET /api/positions/search-candidate?from_fen=rnbqkb1r%2Fppp1pppp%2F3p1n2%2F8%2F3PP3%2F8%2FPPP2PPP%2FRNBQKBNR+w+KQkq+-+1+3&to_fen=rnbqkb1r%2Fppp1pppp%2F3p1n2%2F8%2F3PP3%2F2N5%2FPPP2PPP%2FR1BQKBNR+b+KQkq+-+2+3&repertoire_id=13&opening_id=22 HTTP/1.1" 200 2 "https://chesso.org/repertoire/13/opening/22" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
62.4.40.137 - - [11/Jun/2025:11:11:26 +0000] "GET /api/positions/search-candidate?from_fen=rnbqkbnr%2Fppp1pppp%2F3p4%2F8%2F3PP3%2F8%2FPPP2PPP%2FRNBQKBNR+b+KQkq+-+0+2&to_fen=rnbqkb1r%2Fppp1pppp%2F3p1n2%2F8%2F3PP3%2F8%2FPPP2PPP%2FRNBQKBNR+w+KQkq+-+1+3&repertoire_id=13&opening_id=22 HTTP/1.1" 200 363 "https://chesso.org/repertoire/13/opening/22" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
62.4.40.137 - - [11/Jun/2025:11:11:26 +0000] "PATCH /api/positions/366 HTTP/1.1" 200 357 "https://chesso.org/repertoire/13/opening/22" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
62.4.40.137 - - [11/Jun/2025:11:11:26 +0000] "GET /api/positions/search-candidate?from_fen=rnbqkbnr%2Fppp1pppp%2F3p4%2F8%2F4P3%2F8%2FPPPP1PPP%2FRNBQKBNR+w+KQkq+-+0+2&to_fen=rnbqkbnr%2Fppp1pppp%2F3p4%2F8%2F3PP3%2F8%2FPPP2PPP%2FRNBQKBNR+b+KQkq+-+0+2&repertoire_id=13&opening_id=22 HTTP/1.1" 200 361 "https://chesso.org/repertoire/13/opening/22" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
62.4.40.137 - - [11/Jun/2025:11:11:27 +0000] "PATCH /api/positions/365 HTTP/1.1" 200 355 "https://chesso.org/repertoire/13/opening/22" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
62.4.40.137 - - [11/Jun/2025:11:11:28 +0000] "GET /api/positions/search-candidate?from_fen=rnbqkbnr%2Fppp1pppp%2F3p4%2F8%2F3PP3%2F8%2FPPP2PPP%2FRNBQKBNR+b+KQkq+-+0+2&to_fen=rnbqkbnr%2Fppp1pp1p%2F3p2p1%2F8%2F3PP3%2F8%2FPPP2PPP%2FRNBQKBNR+w+KQkq+-+0+3&repertoire_id=13&opening_id=22 HTTP/1.1" 200 2 "https://chesso.org/repertoire/13/opening/22" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
62.4.40.137 - - [11/Jun/2025:11:11:30 +0000] "GET /api/positions/search-candidate?from_fen=rnbqkbnr%2Fppp1pp1p%2F3p2p1%2F8%2F3PP3%2F8%2FPPP2PPP%2FRNBQKBNR+w+KQkq+-+0+3&to_fen=rnbqkbnr%2Fppp1pp1p%2F3p2p1%2F4P3%2F3P4%2F8%2FPPP2PPP%2FRNBQKBNR+b+KQkq+-+0+3&repertoire_id=13&opening_id=22 HTTP/1.1" 200 2 "https://chesso.org/repertoire/13/opening/22" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
